CCB,LON,LAT,ZONE_NM,SI_NM
KT,126.9559883,37.548968,미자르카페-공덕동,서울
KT,126.8727245,37.5381767,미엘커피-목동,서울
KT,127.0203605,37.5638742,미시원카페-신당동,서울
KT,127.4510213,37.276221,미란다호텔-커피숍-1,경기
KT,128.7164676,35.8679137,반야월교회-로뎀카페,대구
KT,126.9952147,37.4846035,바움스타커피-방배점,서울
KT,127.0508547,37.505458,바리스타커피-선릉점,서울
KT,127.0490556,37.6531058,머머커피점-창동,서울
KT,128.5588753,35.1795573,머피커피-해운동,경남
KT,126.7211424,37.6226322,문스커피숍-북변동,경기
KT,127.4666054,36.1997457,무인승차카페-마전점,충남
KT,127.1277712,37.4319739,명성커피숍-성남동,경기
KT,127.0303724,37.4970921,마체베트커피-역삼동,서울
KT,127.0319872,37.2647506,무비커피숍-인계동,경기
KT,127.3884132,35.402734,마로니에카페-어현동,전북
KT,126.7375821,37.5387761,못말리는커피호프-용종동,인천
KT,126.984847,37.5627632,명동스트릿존-할리스커피-명동점,서울
KT,127.046208,37.4943755,마이커피-역삼점,서울
KT,129.0827977,35.2370752,마이플레이스카페-장전동,부산
KT,129.0140087,35.2121935,목화커피샵-덕천동,부산
KT,126.7613695,37.5032177,마스터커피-중동,경기
KT,126.9057458,37.5139124,마리커피-영등포동,서울
KT,128.224017,36.9540924,마린힐카페-제천수산점,충북
KT,126.9130467,37.547566,모이(카페)-합정동,서울
KT,127.0017004,37.2653326,멜로우빈커피숍-매산로1가,경기
KT,129.3381951,35.5399954,멜로컵-커피점,울산
KT,126.7834739,37.4847727,모인커피숍-심곡2동,경기
KT,129.4326551,35.4919302,모비딕-커피숍,울산
KT,128.3445734,36.119485,모비스카페-도량점,경북
KT,127.4882864,36.6361748,모스크바 커피숍,충북
KT,126.9208989,37.5575593,메이플커피-동교동,서울
KT,129.1778699,35.1679925,만화카페-좌동,부산
KT,127.0022602,37.5837166,모리모로카페-혜화동,서울
KT,127.131411,37.4944929,모리아성전-엘림카페,서울
KT,126.7728391,37.5029167,만화카페-중동,경기
KT,126.9364252,37.5581065,만화카페-창천동,서울
KT,127.1273011,37.4530931,모닝북카페 복정점,경기
KT,126.8899042,37.5206269,모닝커피숍-문래동3가,서울
KT,127.0883504,37.7944499,만송카페-양주시,경기
KT,126.8364913,37.3185883,만화카페-고잔동,경기
KT,126.9317468,37.3591831,만화카페-산본동,경기
KT,129.0113373,35.2359104,명진카페-금곡동,부산
KT,126.8982641,37.4944606,명커피숍-명커피숍,서울
KT,126.9018651,35.1771415,리즈칼튼카페-르즈칼튼카페-2,광주
KT,129.3302528,35.541903,러브인볼룸플라워카페-달동,울산
KT,127.0075548,37.5673074,리슈커피나무파스타-을지로6가,서울
KT,128.6255456,35.8501951,리얼커피-범어점,대구
KT,127.0237058,37.6376695,리얼커피-수유동,서울
KT,129.1009653,35.1359325,리얼커피-커피전문점,부산
KT,128.7068894,35.839991,리더스커피-신매점,대구
KT,126.8135581,37.3367512,리베커피,경기
KT,128.5960106,35.8730818,란지 커피점,대구
KT,126.8356354,37.3179032,르씨엘커피숍안산점,경기
KT,126.9522137,37.3900167,로하스커피-범계점,경기
KT,127.4698557,36.6099051,뜰커피숍-산남동,충북
KT,126.9697053,37.2968395,루디커피-율전동,경기
KT,126.7246585,37.4927563,루미카페-부평동,인천
KT,126.7185016,37.5445643,루비스카이 커피전문점-계산동,인천
KT,127.0259569,37.5130547,루소커피-논현점,서울
KT,126.9042585,37.5616102,루트커피-망원동,서울
KT,127.1484196,35.8180551,라임스튜디오커피숍-경원동,전북
KT,127.0762019,37.2516948,라임카페-영통동,경기
KT,128.8663577,35.2368781,라미띠에커피-내동,경남
KT,127.0933914,37.535315,라바떼커피-구의동,서울
KT,127.3908968,36.4232629,띠아모커피숍-관평점-북대전지점,대전
KT,126.9263986,37.5201371,롯데캐슬204호 커피숍-여의도동,서울
KT,126.7429203,37.351171,로티맘커피-정왕동,경기
KT,127.0225685,37.2494963,라노비아라이브카페-권선동,경기
KT,126.9271948,37.5613695,라디네뜨카페-창천동,서울
KT,126.9125133,35.1776171,라떼떼커피숍-용봉동,광주
KT,126.9156175,35.1387817,로이스커피-광주-양림동,광주
KT,126.7836001,37.4866103,로제커피숍-심곡2동,경기
KT,127.4469704,36.3365326,로제타 커피전문점,대전
KT,126.9550294,35.9644496,로제타커피,전북
KT,127.4275163,36.3563901,로즈마리헤어카페-중리점,대전
KT,127.3723731,36.3613847,라비타커피-만년동,대전
KT,127.35697,36.3633457,라비타커피숍-어은점-유성지점,대전
KT,127.453086,36.1926891,라비타커피숍-중부대점,충남
KT,127.3881494,36.3509516,라비타커피앤티,대전
KT,126.7402428,37.4880102,라삐커피숍-부개1동,인천
KT,126.7940201,37.5199156,라스베가스카페-도당동,경기
KT,127.0708889,37.2527318,라온커피점-영통동,경기
KT,126.784409,37.6490744,라이니커피-백석동,경기
KT,126.7912028,37.4428899,로비커피숍-대야동,경기
KT,127.1589497,37.4449841,로빈스커피-금광동,경기
KT,128.6386534,35.9227511,롯데몰(ZOO커피)-봉무점,대구
KT,127.0639306,37.1595947,로뎀커피숍-오산궐동,경기
KT,127.8253607,36.5347029,레이크힐호텔-커피숍-1,충북
KT,129.0495603,35.1633095,롯데마트-키즈부산점키즈카페,부산
KT,127.4453621,37.279873,레이커피-창전동,경기
KT,127.4274292,36.327803,레이커피샵,대전
KT,128.6211596,35.8354587,레몬생과일카페-두산점,대구
KT,127.1059156,37.5099342,릴리움커피숍-송파동,서울
KT,127.074334,37.1496769,릴리플라워카페-오산동,경기
KT,129.058065,35.1542496,마고빈커피숍-커피숍,부산
KT,127.011526,37.5016276,마노핀&카페-반포점,서울
KT,126.9898305,37.4698839,마노핀&카페-방배역점,서울
KT,126.9978822,37.4995763,마노핀&카페-서래마을점,서울
KT,126.9694999,37.5574069,마노핀&카페-서울역점,서울
KT,127.0030692,37.5041299,마노핀&카페-신세계강남점,서울
KT,126.9374995,37.5546671,마노핀&카페-신촌역점,서울
KT,126.9055629,37.5171482,마노핀&카페-영등포점,서울
KT,126.9463224,37.5586332,마노핀&카페-이대점,서울
KT,126.9817719,37.5703982,마노핀&카페-종각점,서울
KT,127.0399596,37.6518103,마노핀&카페-창동점,서울
KT,127.011526,37.5016276,마노핀G카페-반포점,서울
KT,126.9978822,37.4995763,마노핀카페-서래마을점,서울
KT,129.1297466,35.1687032,마노핀카페-센텀시티점,부산
KT,127.1135182,37.3631234,레빠니커피,경기
KT,129.2412947,35.574109,리틀인디안키즈카페-구영리,울산
KT,126.9480567,37.5387132,리퍼블릭오브커피-도화동,서울
KT,126.9005501,37.4784551,레드카페-독산동,서울
KT,127.0074902,37.3035105,리치빈스커피-북수원점,경기
KT,129.0745824,35.2808054,둥지커피하우스-금정,부산
KT,126.9065997,37.5185751,듀커피숍-영등포3가,서울
KT,127.0780273,37.2625753,드롭탑커피-영통동,경기
KT,126.9179156,35.1466335,드롭탑커피-충장로1가,광주
KT,128.5953549,35.8698106,동성로상가 모카덴커피,대구
KT,128.600072,35.8668362,동성로상가 보니타커피,대구
KT,128.5959087,35.8720467,동성로상가 아메바커피숍,대구
KT,128.5983853,35.8673872,동성로상가 커피명가,대구
KT,128.5980339,35.867791,동성로상가 커피정원,대구
KT,128.5973419,35.8663171,동성로상가 코페아커피,대구
KT,128.5955953,35.8677544,동성로상가 파블로커피숍,대구
KT,127.0197766,37.5168394,동㈜피티카페-신사동,서울
KT,129.0790104,35.2054346,두오모카페-동래지점,부산
KT,127.0918829,37.5341276,동서울호텔커피숍-구의동,서울
KT,128.5997031,35.8697592,동성로상가 DILL커피,대구
KT,128.5978303,35.866924,동성로상가 E-Ning커피,대구
KT,126.9394417,37.5587293,돈카페-창천동,서울
KT,128.355397,36.0848924,뚜또베네커피,경북
KT,126.5641044,33.2476269,도로시카페-서귀동,제주
KT,128.6222083,35.8628786,도로시커피,대구
KT,127.0874451,37.5809125,떼아르커피숍-면목동,서울
KT,126.4441745,35.360812,두리담떡카페-법성면,전남
KT,128.0843673,35.1943819,딴또커피숍-1,경남
KT,126.9236241,37.553716,땡스네이쳐카페-서교동,서울
KT,126.93354,37.6015345,떡볶이와카페-녹번동,서울
KT,126.8893508,37.5091137,디큐브씨티-오피스-42-커피？-1,서울
KT,126.8893508,37.5091137,디큐브씨티-오피스-42-커피？-2,서울
KT,128.9633536,35.1131913,돼지만화카페-만화카페,부산
KT,126.8893508,37.5091137,디큐브씨티-쇼핑몰-4-카페베네앞,서울
KT,126.8893508,37.5091137,디큐브씨티-쇼핑몰-5층 ST.JORDI플라워카페매장,서울
KT,129.0392717,35.1145924,동명커피-초량동,부산
KT,127.0214178,37.5224836,도쿄맑음-카페,서울
KT,127.026505,37.4991579,디초콜릿커피-강남점,서울
KT,127.0215404,37.5115351,디초콜릿커피-논현역점,서울
KT,127.0032519,37.5824518,디초콜릿커피-대학로점,서울
KT,127.1109292,37.3838268,디초콜릿커피-동판교점,경기
KT,127.1278166,37.3441286,디초콜릿커피-분당구미,경기
KT,127.130932,37.3843179,디초콜릿커피-분당서현점,경기
KT,127.0762182,37.3904774,디초콜릿커피-서판교,경기
KT,127.0381663,37.5262894,디초콜릿커피-압구정점,서울
KT,127.1295353,37.5165613,디초콜릿커피-올림픽점,서울
KT,126.9458709,37.5590229,디초콜릿커피-이대점,서울
KT,126.9983317,37.5347452,디초콜릿커피-이태원점,서울
KT,127.0496256,37.5205055,디초콜릿커피-청담점,서울
KT,126.9938978,37.5608998,디초콜릿커피-충무로점,서울
KT,127.000945,37.5833414,뚜레쥬르-카페대학로,서울
KT,126.9793579,37.5729503,뚜레쥬르-카페대학로점,서울
KT,127.0478855,37.5056485,뚜레쥬르카페-선릉점,서울
KT,129.0788232,35.195267,디오커피-거제동,부산
KT,126.9289114,35.1462417,디바커피랩-지산동,광주
KT,126.7805516,37.4855697,디아모르커피숍-심곡동,경기
KT,126.9730907,37.5453931,디엔브이와이커피숍-갈월동,서울
KT,127.1435893,35.818155,동네커피집 -고사동,전북
KT,127.0529869,37.5804943,드메인커피-전농동,서울
KT,126.9351453,37.5717736,힐링커피숍-연희동,서울
KT,127.4264075,36.326795,더일커피숍-대전대흥점,대전
KT,127.3389583,36.3004641,더줌커피숍-관저동,대전
KT,127.14378,35.8182258,더카페,전북
KT,126.980586,37.5676263,더카페-다동,서울
KT,127.0048541,37.2685688,더카페-로데오점1호,경기
KT,127.0438136,37.4898434,더카페-뱅뱅점,서울
KT,126.8955021,37.4856641,더카페-에이스테크노타워8차,서울
KT,126.9566387,35.1336091,더카페-운림동,광주
KT,127.1428672,35.818724,더커피스토리-고사동,전북
KT,127.1434643,35.820932,더커피스토어 -고사동,전북
KT,126.8968372,35.2041011,더커피팰리스-일곡동,광주
KT,127.1203617,35.8317755,더커피프린스-서신동,전북
KT,127.0374877,37.5260072,더케익스토리-카페,서울
KT,127.1287846,35.8417881,더코너커피숍-덕진동1가,전북
KT,127.0432408,37.2764517,더사카커피숍-우만동,경기
KT,127.0316495,37.5004833,더씨이크릿가든카페,서울
KT,129.1959042,35.1765564,더어스커피-송정동,부산
KT,129.1959042,35.1765564,더어스커피-송정동,부산
KT,127.3782573,36.2989031,더별카페-복수동,대전
KT,127.4057472,36.3261497,대흥침례교회-커피숍,대전
KT,126.9429286,37.3710424,댄디커피숍-산본동,경기
KT,127.4579288,36.6328277,더 스톱커피,충북
KT,127.0327271,37.5631382,휴카페-도선동,서울
KT,127.0041716,37.2707338,휴카페-매산로2가,경기
KT,126.9315759,37.3593762,휴카페-산본동,경기
KT,126.9864862,37.5693494,휴카페룸-종로점,서울
KT,127.1643718,37.4332767,도깨비버거&커피-상대원동,경기
KT,127.0794263,37.2513784,데시앙카페-영통동,경기
KT,127.0785682,37.2532514,데이지사주카페-영통동,경기
KT,126.8044012,37.5165251,데이지커피숍-작동,경기
KT,127.1225278,37.5328608,데일리 로스트커피,서울
KT,127.1055727,37.3694278,데일리 커피-정자동,경기
SKT,126.8477778,37.53027778,할리스커피 까치산역 1F,서울
SKT,127.4108333,36.32305556,할리스커피 대전오류점,대전
SKT,127.4108333,36.32305556,할리스커피 대전오류점,대전
SKT,129.3183333,35.55416667,일마레카페(성남동),울산
SKT,127.0352778,37.61138889,성명프라자(하월곡동) 5F 어린왕자키즈카페,서울
SKT,127.0472222,37.58138889,카페베네 청량리역점,서울
SKT,127.0069444,37.53138889,커피킹(한남동),서울
SKT,126.7672222,37.66333333,남정씨티프라자8차(장항동) 3F 아우디카페,경기
SKT,126.9136111,35.17694444,커피스토리 나무,광주
SKT,126.8697222,37.38916667,할리스커피 목감휴게소점,경기
SKT,127.2163889,37.28972222,에버랜드 뉴욕센트럴 버거카페 실내1,경기
SKT,127.2163889,37.28972222,에버랜드 뉴욕센트럴 버가카페 실내2,경기
SKT,126.0169444,35.01694444,폼커피전문점,전북
SKT,126.855,37.525,커피나무(신정동),서울
SKT,127.2011111,37.29083333,에버랜드 그랜드 스테이지 버거카페 ST,경기
SKT,126.9263889,37.55694444,밀로 커피(동교동),서울
SKT,126.9358525,37.4687227,ASSO커피샵,서울
SKT,127.2163889,37.28972222,에버랜드 그랜드 스테이지 버거카페,경기
SKT,127.2163889,37.28972222,에버랜드 카페테리아 실내,경기
SKT,126.9302778,37.56777778,할리스커피 연희점,서울
SKT,126.72,37.5375,티모커피(계산동),인천
SKT,128.5375,35.85638889,송이커피샵(죽전동),대구
SKT,129.3388889,36.02555556,커피테라피 이동점,경북
SKT,126.7702778,37.5025,지중해라이브카페(중동),경기
SKT,126.9025,37.51666667,타임스퀘어 3F 업다운카페,서울
SKT,127.0530556,37.5925,신S커피하우스,서울
SKT,127.1336111,35.82166667,커피하우스,전북
SKT,127.0594444,37.51305556,아셈타워(삼성동) 1F-커피숍 입구,서울
SKT,128.5947222,35.8675,카페플로리안,대구
SKT,127.045,37.49555556,청운교회 1F 청운카페,서울
SKT,126.9819444,37.57972222,파리바게뜨 카페 삼청동,서울
SKT,128.5933333,35.86861111,핸즈커피_동성로3가,대구
SKT,126.725,37.49333333,카페A(부평동),인천
SKT,127.9183333,36.9825,카페 띠아모_칠금동,충북
SKT,127.9327778,36.97166667,카페델마르,충북
SKT,126.9552778,37.40277778,커피타임(관양동),경기
SKT,128.4102778,36.07972222,연인카페(석적),경북
SKT,126.4241667,34.80166667,커피11AM 상동,전남
SKT,127.015,37.56361111,미네르바카페(무학동),서울
SKT,127.0655556,37.65611111,신바람라이브카페,서울
SKT,126.8994444,37.535,수노커피(당산동),서울
SKT,127.4233333,36.3575,체리빈 커피,대전
SKT,127.14,37.605,태영프라자(인창동) 4F 키즈칼리지카페,경기
SKT,127.0288889,37.49194444,이즈타워 1F 로티보이커피,서울
SKT,127.0711111,37.54277778,커피마켓,서울
SKT,126.8541667,35.1525,할리스커피 광주상무병원점,광주
SKT,126.6866667,37.34222222,카페갤러리(정왕동),경기
SKT,126.9247222,37.53055556,한서리버파크 커피빈,서울
SKT,126.8972222,35.12555556,할리스커피 광주주월점,광주
SKT,126.8461111,37.31777778,롯데마트 안산점 CHALOTTE 카페,경기
SKT,127.0522222,37.5925,할리스커피 회기역점,서울
SKT,127.0177778,37.5925,할리스커피 돈암점 2.3F,서울
SKT,129.0597222,35.16,꽃과커피가있는집(부전동),부산
SKT,127.1561111,36.81722222,달고나 커피숍,충남
SKT,126.7708333,37.6575,효산캐슬 1F카페베네,경기
SKT,126.9063889,37.51694444,할리스커피 에벤에셀빌딩점,서울
SKT,127.1377778,37.6,할리스커피 구리점,경기
SKT,126.9194444,35.18666667,커피볶는집 문흥점_북구_M,광주
SKT,127.1033333,36.98833333,커피앤 바리스타,경기
SKT,127.0586111,37.65416667,할리스커피 노원역점,서울
SKT,127.6572222,34.75611111,카페베네 여수나르샤호텔점 1F,전남
SKT,128.6391667,35.81777778,락선 커피숍,대구
SKT,128.6355556,35.85472222,키다리아저씨의 커피볶는집,대구
SKT,128.6380556,35.82166667,핸즈커피지산점,대구
SKT,126.7816667,37.48611111,할리스커피 부천역점,경기
SKT,127.0877778,37.58861111,커피마마(면목동),서울
SKT,127.9486111,37.34805556,베스트 빈 커피샵,강원
SKT,127.0477778,37.73916667,할리스커피 의정부중앙로점,경기
SKT,126.7047222,35.96388889,할리스커피 군산나운점,전북
SKT,127.0686111,37.7525,할리스커피 의정부금오점,경기
SKT,126.9063889,37.51722222,할리스커피 영등포반도점,서울
SKT,126.8994444,35.19083333,커피갤러리,광주
SKT,126.9208333,37.4,할리스커피 안양역점,경기
SKT,127.0733333,37.53833333,스타시티-이마트 B B1F 카페샤빌레,서울
SKT,127.0458333,37.72388889,모모카페 호원동,경기
SKT,128.5966667,35.86833333,테스커피숍,대구
SKT,126.8825,37.47972222,델리뉴스커피숍(가산동),서울
SKT,127.0488889,37.74,커피벨 의정부동,경기
SKT,127.0497222,37.74111111,카페띠아모 의정부동1F,경기
SKT,127.0497222,37.74111111,카페띠아모 의정부동2F,경기
SKT,126.8730556,37.52527778,카페베네 오목교역점,서울
SKT,126.4538889,36.78166667,할리스커피 서산중앙점,충남
SKT,126.9855556,37.495,파리바게뜨 방배카페골목,서울
SKT,127.1066667,37.51388889,할리스커피 송파KT점,서울
SKT,127.0733333,37.53833333,스타시티-이마트 D B1F 로코커피,서울
SKT,126.88,35.12583333,커피볶는집 풍암점,광주
SKT,127.0233333,37.50305556,할리스커피 교보타워사거리점 2F,서울
SKT,127.1252778,37.52833333,할리스커피 강동CGV점,서울
SKT,127.0027778,37.58166667,민들레영토카페 동숭점 별관,서울
SKT,129.0127778,35.14972222,아름아이카페(주례2동),부산
SKT,129.0841667,35.20333333,커피나무(수안동),부산
SKT,126.4588889,36.7825,할리스커피 서산점,충남
SKT,126.9813889,37.48388889,할리스커피 이수역점 1F,서울
SKT,127.0027778,37.58166667,민들레영토카페 동숭점 본관 2F,서울
SKT,126.9730556,37.58222222,청와대사랑채1F카페,서울
SKT,127.0733333,37.53833333,스타시티-이마트 A 2F 엔제리너스커피,서울
SKT,129.0083333,35.20972222,사발커피(덕천동),부산
SKT,127.1252778,37.52833333,할리스커피 강동CGV점,서울
SKT,126.7816667,37.48611111,할리스커피 부천역점,경기
SKT,127.1055556,37.37027778,파스쿠찌 분당정자카페점,경기
SKT,126.8772222,35.17833333,커피볶는집 운암점_북구_운암동_M,광주
SKT,126.8738889,35.12555556,카페레몬테이블 풍암점,광주
SKT,126.8816667,37.50194444,할리스커피 구로역사점,서울
SKT,126.92,35.14944444,커피예담,광주
SKT,126.9091667,37.41916667,커피앤티(안양동),경기
SKT,126.8563889,35.14861111,커피애가,광주
SKT,129.0366667,35.10777778,커피가있는집(중앙동4가),부산
SKT,126.9813889,37.48388889,할리스커피 이수역점,서울
SKT,126.9855556,37.49722222,후레쉬버거 방배카페골목점,서울
SKT,128.5377778,35.85083333,커피 바베세(죽전동),대구
SKT,126.7225,37.49083333,할리스커피 부평역점,인천
SKT,126.9733333,37.2975,코페아커피 성균관대점,경기
SKT,127.0063889,37.47777778,할리스커피 방배점,서울
SKT,127.1391667,37.44333333,할리스커피 성남점,경기
SKT,127.0341667,37.51916667,커피하우스(논현동),서울
SKT,127.125,37.32444444,할리스커피 죽전단대점,경기
SKT,127.0233333,37.50305556,할리스커피 교보타워사거리점 2F,서울
SKT,126.8966667,37.525,할리스커피 영등포구청역점,서울
SKT,127.1344444,37.40972222,할리스커피 야탑점,경기
SKT,129.0083333,35.21111111,카페IZZO(덕천점),부산
SKT,126.99,37.57055556,할리스커피 종로3가점,서울
SKT,127.0283333,37.64111111,이디야커피 수유점,서울
SKT,126.88,37.53611111,할리스커피 목동파리공원점,서울
SKT,126.6861111,37.43777778,스위트커피,인천
SKT,128.5608333,35.9425,핸즈커피 동천점,대구
SKT,127.1422222,37.59888889,초콜릿카페,경기
SKT,128.91,37.8025,강릉 경포대 해수욕장 카페에스프레소앞,강원
SKT,127.1313889,35.27444444,ST 전남과학대학 7호관 옥외 카페,전남
SKT,126.9125,35.12083333,커피볶는집 봉선점,광주
SKT,127.045,37.47638889,할리스커피 포이사거리점,서울
SKT,126.7355556,37.53833333,카페베네인천계산점(계산동),인천
SKT,127.4286111,36.32833333,카페샘 3층,대전
SKT,127.4286111,36.32833333,카페샘 2층,대전
SKT,127.4152778,36.32055556,카페띠아모 대사점,대전
SKT,127.0261111,37.49833333,할리스커피 강남점,서울
SKT,127.0494444,37.73888889,카페루미 의정부점,경기
SKT,128.91,37.8025,강릉 경포대 해수욕장 카페에스프레소앞,강원
SKT,126.9311111,37.55666667,할리스커피 동교동점 1~2F,서울
SKT,126.9747222,37.29666667,수원성균관대 기숙사의관 1F SY카페1,경기
SKT,126.7,37.34444444,할리스커피 스틸랜드점,경기
SKT,129.0241667,35.15277778,묵향만화카페24시간(개금동),부산
SKT,126.9730556,37.54527778,커피스퀘어(갈월동),서울
SKT,126.9805556,37.48527778,할리스커피 총신대입구역점 2F,서울
SKT,127.635,37.29694444,몽카페 여주점 1F,경기
SKT,127.0269444,37.62444444,파리바게뜨 카페미아역,서울
SKT,126.8636111,35.12138889,커피공방 풍암동,광주
SKT,126.8641667,37.55722222,할리스커피 가양점,서울
SKT,127.0666667,37.50805556,할리스커피 강남경찰서점,서울
SKT,126.9052778,37.51944444,할리스커피 영등포사거리점,서울
SKT,126.9341667,37.46916667,카페아미,서울
SKT,126.9738889,37.5725,할리스커피 세종문화회관점,서울
SKT,126.9983333,37.58222222,할리스커피 성대입구점,서울
SKT,127.0405556,37.4825,커피마루,서울
SKT,127.4219444,36.71472222,할리스커피 오창점,충북
SKT,127.1430556,35.81833333,할리스커피,전북
SKT,127.1061111,37.37138889,파리바게뜨 정자카페,경기
SKT,126.9441667,37.58805556,파리바게뜨 카페홍제역,서울
SKT,126.9836111,37.57111111,할리스커피 종각점,서울
SKT,126.9725,37.54166667,할리스커피 남영점,서울
SKT,127.5266667,34.94555556,카페베네 순천금당점 1F,전남
SKT,126.9433333,37.55861111,파리바게뜨 카페이대역,서울
SKT,126.9483333,37.46,서울대 관악캠퍼스 501동 1F 커피숍,서울
SKT,127.0525,37.505,할리스커피 하이리빙점,서울
SKT,127.1161111,37.37944444,코페아커피 수내점,경기
SKT,128.6075,35.89861111,커피빌,대구
SKT,126.9369444,37.55694444,파리바게뜨 PB카페신촌,서울
SKT,126.7030556,37.46416667,주원커피숍(간석동),인천
SKT,126.7297222,37.45444444,수화커피숍호프(만수동),인천
SKT,126.9069444,37.53277778,카페네스카페 당산센스점,서울
SKT,126.9847222,37.56277778,할리스커피 명동점,서울
SKT,126.9311111,37.55666667,할리스커피 동교동점 1~2F,서울
SKT,126.7777778,37.65055556,할리스커피 마두역점,경기
SKT,126.9983333,37.55916667,할리스커피 동국대점,서울
SKT,127.0233333,37.50305556,할리스커피 교보타워사거리점 1F,서울
SKT,126.8969444,37.46916667,할리스커피 할리스금천점,서울
SKT,126.9369444,37.5525,카페트립티(노고산동),서울
SKT,126.9808333,37.50583333,구름카페 3F,서울
SKT,126.9808333,37.50583333,구름카페 3F,서울
SKT,126.9461111,37.48694444,카페베네 봉천현대시장점,서울
SKT,126.9958333,37.48333333,몽쥬르커피,서울
SKT,127.4247222,36.36277778,신데렐라 커피숍,대전
SKT,126.8902778,37.57972222,누리꿈스퀘어 B1 토론토커피,서울
SKT,128.6091667,35.89277778,커피아커피 경북대점,대구
SKT,128.9969444,35.20583333,쿠키커피숍,부산
SKT,129.08,35.20527778,코야커피 명륜동,부산
SKT,126.975,37.55638889,카페베네 남대문5가점,서울
SKT,129.0563889,35.15666667,롯데백화점 부산본점 뉴욕전통커피？,부산
SKT,129.2611111,35.54166667,카페베네 울산대점,울산
SKT,126.9008333,37.54,카페아리따움 양화 2,서울
SKT,126.8333333,37.61777778,책만드는커피가게오후(행신동),경기
SKT,127.0005556,37.58361111,파리바게뜨 카페대학로,서울
SKT,127.0061111,37.55944444,카페베네 동국대역점,서울
SKT,127.1430556,37.49944444,커피가(마천동),서울
SKT,127.0611111,37.50944444,파리바게뜨 카페코엑스,서울
SKT,128.7527778,35.83666667,커피명가 경산점,경북
SKT,126.89,37.52027778,카페베네 문래점,서울
SKT,126.9369444,37.55694444,파리바게뜨 PB카페신촌 1.2F,서울
SKT,128.8113889,35.10166667,엔젤리너스커피 진해용원점,경남
SKT,128.5111111,35.81083333,카페띠아모 유천점,대구
SKT,126.7141667,37.46333333,영커피숍(간석동),인천
SKT,126.6802778,37.45861111,교보커피숍(주안동),인천
SKT,126.6961111,37.45111111,차향기커피숍(구월동),인천
SKT,126.7219444,37.49055556,향원커피숍(부평동),인천
SKT,126.7019444,37.51305556,하나커피숍(산곡동),인천
SKT,129.0572222,35.07166667,목장원 커피숍,부산
SKT,127.0297222,37.48833333,모범시민카페(서초동),서울
SKT,126.9827778,37.56333333,눈스퀘어 광화문 B1 카페베네,서울
SKT,127.0580556,37.67444444,샬레스커피 상계,서울
SKT,126.8636111,37.52722222,카페베네 목동역점,서울
SKT,128.5575,35.17888889,럭키커피숍,경남
SKT,128.6669444,35.15222222,경남요리제과커피아카데미(여좌동),경남
SKT,126.9236111,37.52444444,티라덴티스 커피,서울
SKT,126.6858333,37.43722222,란커피숍(문학동),인천
SKT,126.6908333,37.45833333,커피아지트(주안동),인천
SKT,126.6852778,37.44805556,원커피숍(주안동),인천
SKT,126.8938889,37.53722222,카페헤롯,서울
SKT,129.2591667,35.54138889,커피쉬(무거동),울산
SKT,126.9808333,37.50583333,구름카페,서울
SKT,126.9291667,37.52972222,빛의 카페,서울
SKT,127.7430556,37.87527778,커피안 2층,강원
SKT,127.1188889,35.85305556,할리스커피 전주송천점,전북
SKT,126.9005556,37.53972222,카페아리따움 선유 2,서울
SKT,126.9611111,37.52111111,리오카페 3F,서울
SKT,126.9608333,37.52111111,노들카페,서울
SKT,127.4463889,37.27694444,커피홀릭,경기
SKT,126.9519444,37.47888889,카페윌,서울
SKT,128.9863889,35.09694444,유정커피숍(괴정동),부산
SKT,126.9008333,37.54,카페아리따움 양화 1,서울
SKT,127.0369444,37.52388889,홈스테드 커피,서울
SKT,126.8922222,37.52194444,CHRISTMARS카페,서울
SKT,126.9005556,37.53972222,카페아리따움 선유 1,서울
SKT,126.9319444,37.35944444,클레르카페,경기
SKT,129.0883333,35.22972222,커피앤스토리,부산
SKT,126.9222222,37.55166667,카페 설탕,서울
SKT,128.5869444,35.88361111,카페베네 대구침산점1층,대구
SKT,128.5869444,35.88361111,카페베네 대구침산점2층,대구
SKT,126.9222222,37.55111111,카페오마오 홍대점,서울
SKT,126.9775,37.51833333,파리바게뜨 카페이촌,서울
SKT,127.1216667,37.51194444,커피와사람들,서울
SKT,127.0033333,37.58194444,카페 푸치노스,서울
SKT,127.0727778,37.53861111,건대스타시티 레템스커피숍(1F),서울
SKT,128.985,35.16277778,엑스넥스트커피숍(괘법동),부산
SKT,127.1308333,37.55083333,포터스커피,서울
SKT,128.5969444,35.86861111,할리스커피 대구동성로점지하1층,대구
SKT,127.1272222,37.27111111,파리바게뜨 카페강남대,경기
SKT,127.0422222,37.60361111,북카페,서울
SKT,126.8938889,35.20888889,커피볶는집 일곡점,광주
SKT,127.0191667,37.51527778,파리바게뜨 카페신사(PB),서울
SKT,126.8636111,37.52722222,카페베네 목동역점,서울
SKT,127.1361111,37.59861111,베스트 빈 커피,경기
SKT,126.9325,37.35861111,나무그늘카페,경기
SKT,128.4205556,34.84222222,스위트번스카페(항남동),경남
SKT,127.1311111,37.48527778,숲커피,서울
SKT,126.9344444,37.46944444,카페루이스 대학동점,서울
SKT,128.9841667,35.16388889,더웨이닝커피(괘법동),부산
SKT,127.0205556,37.51861111,커피볶는집(신사동),서울
SKT,126.9225,37.55194444,공주가 사는 궁전같은 카페,서울
