LON,LAT,SI_NM
127.0622247,37.0664507,kyeonggi
127.1113762,37.5010901,seoul
127.1310095,37.4951774,seoul
126.8230211,35.1893519,kwangju
127.1371289,35.8440178,jeonbook
128.8132631,35.9095657,gyeongbook
126.9725185,35.9556924,jeonbook
129.0298594,35.0994184,busan
129.3369764,35.5402522,ulsan
126.9575425,35.963033,jeonbook
127.1198339,35.8341673,jeonbook
128.5930744,35.8670675,daegu
128.6279804,35.8256503,daegu
126.9303532,37.5543692,seoul
127.031382,37.4875681,seoul
127.0285199,37.6219313,seoul
127.1242868,37.5099547,seoul
126.8984419,37.5350793,seoul
128.6178839,35.8602339,daegu
127.1448151,35.8198384,jeonbook
127.1216124,35.8464281,jeonbook
126.8675758,37.4744845,kyeonggi
126.7246585,37.4927563,incheon
126.6528797,37.5339577,incheon
126.9024603,35.1870098,kwangju
127.0940121,37.3212142,kyeonggi
127.0940121,37.3212142,kyeonggi
126.8365364,37.3180769,kyeonggi
126.9819341,37.5800993,seoul
126.918525,35.1489294,kwangju
126.8584868,35.1772184,kwangju
126.9125912,35.1209459,kwangju
126.9101595,35.1819775,kwangju
126.8586875,35.1589996,kwangju
126.977064,37.5578881,seoul
126.9142389,35.1375696,kwangju
126.8941412,35.2089574,kwangju
126.9101565,35.1337327,kwangju
127.0321421,37.5070019,seoul
127.0295784,37.5191198,seoul
127.0123754,37.6513672,seoul
127.0417497,37.6053479,seoul
126.9233825,37.5789968,seoul
126.9240447,37.5846694,seoul
126.9566411,37.6009914,seoul
127.0761199,37.6297228,seoul
127.0971481,37.5874611,seoul
127.0977436,37.5866169,seoul
127.0115422,37.4913044,seoul
127.0537731,37.5050714,seoul
127.042185,37.5045978,seoul
127.0822572,37.5114269,seoul
126.9424048,37.5582558,seoul
127.0342741,37.4982296,seoul
127.0314259,37.49188,seoul
127.0395859,37.5012428,seoul
127.0553701,37.5068692,seoul
127.0767505,37.2479379,kyeonggi
126.9746548,37.2115009,kyeonggi
127.0557851,37.2386283,kyeonggi
127.0501995,37.2730151,kyeonggi
127.0597093,37.2462558,kyeonggi
127.0227576,37.2499565,kyeonggi
127.0227576,37.2499565,kyeonggi
127.0141576,37.289522,kyeonggi
126.9718037,37.2982094,kyeonggi
127.0425361,37.2754692,kyeonggi
127.0007146,37.2676635,kyeonggi
127.074969,37.2544344,kyeonggi
127.033427,37.2645669,kyeonggi
126.9939233,37.2959224,kyeonggi
126.9828433,37.2952267,kyeonggi
127.0238758,37.6356724,seoul
127.0973399,37.3242844,kyeonggi
126.9722421,37.5428313,seoul
126.9657283,37.5449072,seoul
127.5268752,34.9456556,jeonnam
127.5242695,34.9695584,jeonnam
126.9568872,37.4950712,seoul
126.9875325,37.5567763,seoul
126.9758403,37.5635279,seoul
126.5294698,33.4993,jeju
126.7910926,37.4411713,kyeonggi
126.7380926,37.3443122,kyeonggi
127.0272448,37.5075978,seoul
127.0153906,37.5624659,seoul
127.0203223,37.5654047,seoul
128.9971097,35.1671589,busan
127.1140531,37.3631454,kyeonggi
127.106525,37.3608099,kyeonggi
127.1076833,37.3648095,kyeonggi
126.9303081,37.6103795,seoul
127.0881673,37.5812038,seoul
126.9806659,37.4761081,seoul
126.9829482,37.4768846,seoul
126.9688505,37.5743822,seoul
128.087162,35.082145,gyeongnam
126.9323628,37.3592139,kyeonggi
126.9297239,37.3650704,kyeonggi
127.042657,37.5096114,seoul
127.04922,37.5121684,seoul
127.0619531,37.5076587,seoul
126.9812941,37.581539,seoul
126.9812941,37.581539,seoul
127.0296796,37.2989864,kyeonggi
127.1066272,37.3660955,kyeonggi
126.7510438,37.6677307,kyeonggi
126.4488533,35.3872883,jeonnam
126.782109,37.4851253,kyeonggi
126.7160203,35.9847362,jeonbook
128.6241089,35.8948492,daegu
126.7768257,37.4986871,kyeonggi
127.128745,35.8429803,jeonbook
127.1071772,37.3503516,kyeonggi
126.9187887,37.6175485,seoul
127.1588082,35.8326717,jeonbook
126.8712555,35.1786458,kwangju
127.0168665,37.2805094,kyeonggi
127.0519092,37.591554,seoul
126.9125415,35.177063,kwangju
126.8967602,35.1182753,kwangju
126.8967602,35.1182753,kwangju
126.8413512,37.3178079,kyeonggi
126.4816856,34.9904542,jeonnam
128.6001149,35.8663547,daegu
126.9056846,35.1629577,kwangju
126.9476944,37.4792691,seoul
127.0080042,37.5189721,seoul
126.8961319,35.1207746,kwangju
127.0413379,37.7604412,kyeonggi
127.0959468,37.3332945,kyeonggi
126.9357025,35.1717567,kwangju
126.722081,37.4974913,incheon
126.8635292,37.5225656,seoul
127.0819322,37.5567741,seoul
127.0802804,37.5997094,seoul
126.8117119,35.1628683,kwangju
126.9195474,37.5498052,seoul
126.984625,37.4969267,seoul
127.1264215,35.8445866,jeonbook
128.6141827,35.854662,daegu
126.424274,34.8018678,jeonnam
127.0237185,37.511391,seoul
129.0796631,35.2048844,busan
127.0170939,37.5121397,seoul
128.5706931,35.94265,daegu
127.043256,37.5049596,seoul
127.031149,37.2928594,kyeonggi
127.1250368,37.3591984,kyeonggi
128.6155604,35.8260588,daegu
129.2611136,35.5485432,ulsan
129.0195187,35.1031943,busan
129.0607524,35.1557387,busan
129.2603465,35.5427269,ulsan
127.039724,37.4916919,seoul
126.9295585,37.601831,seoul
127.105663,37.2662141,kyeonggi
127.0750253,37.659988,seoul
126.9542915,37.6019428,seoul
127.0817318,37.5950443,seoul
126.894616,37.5781711,seoul
126.8910204,37.5764104,seoul
128.1518105,36.4186491,gyeongbook
126.9369547,37.5519825,seoul
126.9664471,37.5647174,seoul
126.9655013,37.5673888,seoul
129.0580544,35.1549555,busan
129.0633137,35.160855,busan
129.0610991,35.1546287,busan
129.0603613,35.1603572,busan
127.1070287,35.8155087,jeonbook
126.4586487,36.7782003,choongnam
126.4701686,36.7815299,choongnam
126.4483974,36.7747212,choongnam
127.004789,37.481238,seoul
126.9542849,37.4803233,seoul
127.0090956,37.4898999,seoul
127.0772778,37.3904523,kyeonggi
127.1256937,37.3856697,kyeonggi
127.0640383,37.6149164,seoul
127.0985653,37.506202,seoul
127.049776,37.503376,seoul
127.049776,37.503376,seoul
127.357605,36.3546889,daejeon
127.1509955,37.4425088,kyeonggi
127.1396405,37.4434864,kyeonggi
126.9977456,37.5823971,seoul
127.0605396,37.6228285,seoul
127.0544682,37.54527,seoul
126.8394719,37.5612984,seoul
126.9987192,37.4809335,seoul
126.9854586,37.4959985,seoul
127.1113605,37.5094788,seoul
127.1258616,37.5096375,seoul
126.8127841,37.5782534,seoul
127.0956345,37.5021889,seoul
126.9527989,37.3910572,kyeonggi
126.9261434,37.4900959,seoul
127.1111888,37.3207453,kyeonggi
129.1117486,35.1412054,busan
129.0610108,35.1388678,busan
129.0995075,35.1365389,busan
129.033298,35.098385,busan
129.0906921,35.2464777,busan
129.0848928,35.2664366,busan
128.5597102,35.8723173,daegu
127.0270752,37.4955719,seoul
127.034003,37.4854703,seoul
126.9460672,37.55883,seoul
126.9389809,37.564089,seoul
126.9390496,37.5562083,seoul
129.0741066,35.2022441,busan
129.0801405,35.2053543,busan
129.1123193,35.1993248,busan
126.7528181,37.4896925,kyeonggi
127.4047054,36.3216563,daejeon
129.0574538,35.1557026,busan
129.0312114,35.1006986,busan
126.8636318,35.1223842,kwangju
127.0254956,37.469605,seoul
127.1443937,35.8202329,jeonbook
127.1103793,37.2534433,kyeonggi
127.0623459,37.2069259,kyeonggi
127.0418988,37.5145989,seoul
127.0115422,37.4913044,seoul
126.6968674,37.4570318,incheon
126.9202557,35.1343847,kwangju
126.8589263,35.1326906,kwangju
126.7026708,35.9649301,jeonbook
128.0840085,35.191503,gyeongnam
126.9113824,37.4024086,kyeonggi
126.7556973,37.4892678,kyeonggi
127.1297542,37.5253797,seoul
129.0843971,35.2033692,busan
126.9224435,37.4004231,kyeonggi
127.0740223,37.2522986,kyeonggi
126.9144436,35.1795741,kwangju
127.3872526,36.3499376,daejeon
127.1266383,37.3988602,kyeonggi
127.0303289,37.4967808,seoul
126.9321273,35.147213,kwangju
126.8711041,37.5294023,seoul
126.8783107,37.486113,seoul
127.0408208,37.516722,seoul
126.8484923,37.534336,seoul
127.057606,37.6190235,seoul
127.057606,37.6190235,seoul
128.9665138,35.0482748,busan
129.0838081,35.233832,busan
129.0908545,35.134826,busan
129.0677308,35.2056194,busan
129.0604266,35.153379,busan
129.059377,35.1956649,busan
129.0163013,35.072845,busan
129.0305902,35.1024084,busan
129.0699733,35.1708522,busan
129.1069402,35.1814772,busan
129.1069402,35.1814772,busan
129.089117,35.2337023,busan
129.1264923,35.1897437,busan
129.1759613,35.3224134,busan
129.067223,35.1934931,busan
129.0597401,35.1549453,busan
128.9678565,35.1076028,busan
129.1324822,35.172038,busan
129.1482929,35.1572598,busan
126.9096941,36.2852078,choongnam
126.7808018,37.4863165,kyeonggi
126.7448116,37.4993929,kyeonggi
126.7713849,37.5030394,kyeonggi
126.7254596,37.4929262,incheon
126.7221726,37.4905886,incheon
126.7224824,37.499622,incheon
127.1075752,37.3507754,kyeonggi
127.1123759,37.3849604,kyeonggi
127.1219751,37.3843166,kyeonggi
127.1234897,37.3872951,kyeonggi
127.1154866,37.378933,kyeonggi
127.1154866,37.378933,kyeonggi
127.1575957,37.6074796,kyeonggi
128.5360926,35.8076216,daegu
126.8986142,37.47108,seoul
126.8986142,37.47108,seoul
126.926627,37.5580278,seoul
126.9199839,37.5568085,seoul
127.0061416,37.5595925,seoul
127.0101046,37.5667521,seoul
127.0424426,37.6032415,seoul
127.0535158,37.9050008,kyeonggi
127.0643046,37.8899792,kyeonggi
127.1520013,37.2712416,kyeonggi
128.5952145,35.8699871,daegu
127.0318572,37.2786929,kyeonggi
129.0203745,35.1062942,busan
126.6301207,37.4741919,incheon
126.7767761,37.6874585,kyeonggi
126.6502436,37.5320048,incheon
128.6098927,35.8939893,daegu
127.4862096,34.9513914,jeonnam
127.0365696,37.5164631,seoul
127.0705873,37.5429832,seoul
128.2086373,37.1763211,choongbook
127.1110187,36.8114824,choongnam
126.9455463,37.5590047,seoul
126.9971544,37.4884593,seoul
127.4088774,37.7100338,kyeonggi
127.0180305,37.5125746,seoul
127.4223588,36.6261872,choongbook
128.6807202,35.2206178,gyeongnam
127.0953678,37.3248307,kyeonggi
127.1283442,35.8422743,jeonbook
126.6712296,37.6442317,kyeonggi
126.7839667,37.4869456,kyeonggi
126.9269644,37.5568352,seoul
126.966995,37.5447074,seoul
127.031706,37.4971562,seoul
126.9226879,37.3988953,kyeonggi
127.0790144,37.2488215,kyeonggi
126.9226463,37.5522213,seoul
126.784995,37.4589124,kyeonggi
127.2178628,37.2691576,kyeonggi
127.02417,37.5080815,seoul
126.7235116,37.4923736,incheon
127.0619864,37.5080761,seoul
126.9859613,37.5592173,seoul
126.6798227,37.4628975,incheon
127.2095034,37.5387366,kyeonggi
127.1099758,37.3213327,kyeonggi
126.6356333,37.3981307,incheon
127.3223943,36.3808189,daejeon
129.3370751,35.5405531,ulsan
126.8310271,37.3119044,kyeonggi
127.0083256,37.4927994,seoul
127.0857394,36.9914146,kyeonggi
126.9818018,37.5723555,seoul
126.9710519,37.2983371,kyeonggi
128.7304855,35.8785702,daegu
126.837442,35.2091618,kwangju
127.0708889,37.2527318,kyeonggi
127.1415006,35.8195435,jeonbook
126.9315759,37.3593762,kyeonggi
127.1428921,37.5510151,seoul
126.8126724,37.5765187,seoul
127.0894468,36.9917415,kyeonggi
126.6795518,37.445393,incheon
129.1163983,35.1511852,busan
127.027222,37.5063091,seoul
127.036421,37.5228322,seoul
126.9548167,37.4800487,seoul
126.7803925,37.4868754,kyeonggi
126.7242935,37.4939372,incheon
129.0585275,35.1539472,busan
126.9542263,37.3903274,kyeonggi
127.1098302,37.3213298,kyeonggi
127.0688876,37.567361,seoul
127.3898809,35.404463,jeonbook
126.714172,35.9866361,jeonbook
126.8986431,37.5139275,seoul
126.7280808,37.4895972,incheon
127.271215,37.0107968,kyeonggi
126.844095,35.2149853,kwangju
129.1241709,35.1546314,busan
126.9020423,37.303874,kyeonggi
127.1296277,37.4941887,seoul
129.337835,35.5439471,ulsan
127.1379368,35.8417847,jeonbook
127.2258853,37.2494051,kyeonggi
127.0437007,37.2760148,kyeonggi
126.9434909,37.5591701,seoul
128.9988263,35.104697,busan
127.0676903,37.5347239,seoul
127.0690365,37.5331054,seoul
127.3825691,36.367686,daejeon
126.9315759,37.3593762,kyeonggi
129.1518807,35.373731,gyeongnam
126.922131,37.5505173,seoul
128.6009377,35.8666588,daegu
129.3256194,36.0282492,gyeongbook
129.020194,35.1036988,busan
127.7290057,37.8633135,kangwon
126.949619,37.3908001,kyeonggi
129.0128406,35.1502139,busan
126.9187887,37.6175485,seoul
127.0236009,37.5111314,seoul
128.6113678,35.8949607,daegu
127.0647922,37.5085579,seoul
127.0950028,37.321958,kyeonggi
127.0440639,37.2785038,kyeonggi
127.0358583,37.4851386,seoul
127.1138607,37.3202481,kyeonggi
126.6263291,37.4370836,incheon
127.7439945,37.8523563,kangwon
126.9916965,37.5647492,seoul
126.8975688,35.1106903,kwangju
126.8598358,37.5220993,seoul
128.6223209,35.8271245,daegu
127.3921421,36.3395198,daejeon
127.0061416,37.5595925,seoul
126.8719581,37.5191188,seoul
126.7224824,37.499622,incheon
127.129546,37.4399046,kyeonggi
126.4930697,33.4859919,jeju
126.873096,37.5252243,seoul
127.9557417,37.3400805,kangwon
126.7228005,37.527677,incheon
128.0674401,35.1724128,gyeongnam
126.977859,37.5673811,seoul
127.0274602,37.6390962,seoul
127.0715752,37.2022895,kyeonggi
127.04922,37.5121684,seoul
126.8428807,37.5671777,seoul
127.0193901,37.5110181,seoul
127.0431253,37.7261557,kyeonggi
127.2056633,37.2357565,kyeonggi
129.0293662,35.0990124,busan
127.0332525,37.4907083,seoul
127.1053796,37.3661077,kyeonggi
126.9020526,37.4660959,seoul
126.8844653,37.446547,kyeonggi
126.8261111,37.63277778,kyeonggi
127.3744444,36.34583333,daejeon
126.9383333,37.55583333,seoul
126.6741667,37.54583333,incheon
126.6805556,37.49361111,incheon
126.8341667,37.29805556,kyeonggi
127.525,34.94805556,jeonnam
127.2388889,37.64166667,kyeonggi
127.0297222,37.64222222,seoul
129.0308333,35.10166667,busan
129.0125,35.14972222,busan
126.8894444,37.51916667,seoul
129.3175,35.52583333,ulsan
126.8641667,35.17138889,kwangju
126.9211111,35.18583333,kwangju
126.9402778,37.51222222,seoul
126.7377778,37.53111111,incheon
127.3938889,36.31833333,daejeon
127.1116667,37.38361111,kyeonggi
126.9819444,37.57888889,seoul
126.8833333,37.50638889,seoul
127.0575,37.61916667,seoul
126.7091667,37.51222222,incheon
128.5586111,35.94361111,daegu
127.0408333,37.56,seoul
127.0531315,37.5926793,seoul
129.0790104,35.2054346,busan
127.0558333,37.50416667,seoul
127.0536671,37.4993119,seoul
126.9519444,37.39,kyeonggi
126.9019444,35.17722222,kwangju
127.055,37.51138889,seoul
127.0491667,37.51194444,seoul
127.2094444,37.63555556,kyeonggi
126.9125,37.4975,seoul
127.0158333,37.65194444,seoul
127.46,36.63361111,choongbook
128.6222222,35.82694444,daegu
128.7238889,35.86694444,daegu
127.0483333,37.50611111,seoul
127.0113889,37.49111111,seoul
126.9272222,37.55527778,seoul
128.7366667,35.82388889,gyeongbook
127.0213889,37.51194444,seoul
126.9297222,37.39138889,kyeonggi
128.5830556,35.23777778,gyeongnam
128.6247222,35.19666667,gyeongnam
126.9158333,37.55388889,seoul
126.9227778,37.55527778,seoul
126.9188889,37.54888889,seoul
127.0055556,37.48138889,seoul
126.9925,37.49361111,seoul
127.0994444,37.51222222,seoul
127.0047222,37.48111111,seoul
127.0191667,37.51083333,seoul
127.0191667,37.51083333,seoul
126.8072222,37.31138889,kyeonggi
126.8997222,37.49416667,seoul
127.0355556,37.52305556,seoul
127.0044444,37.50444444,seoul
126.9333333,37.38361111,kyeonggi
126.8797222,35.16027778,kwangju
127.0236111,37.51666667,seoul
126.8844444,37.5375,seoul
126.9205556,35.18638889,kwangju
126.9225,37.55277778,seoul
126.9266667,37.55611111,seoul
126.4258333,34.80333333,jeonnam
127.0441667,37.55944444,seoul
127.1361111,37.52944444,seoul
128.5541667,35.85611111,daegu
127.0994444,37.51222222,seoul
126.8388889,37.3175,kyeonggi
126.9405556,37.56138889,seoul
126.9408333,37.56194444,seoul
126.7805556,37.48611111,kyeonggi
127.0272222,37.5025,seoul
127.115,35.82138889,jeonbook
126.8980556,37.52611111,seoul
126.8941667,37.515,seoul
127.0463889,37.66916667,seoul
129.3183333,35.52916667,ulsan
127.1363889,37.59972222,kyeonggi
128.5605556,35.87944444,daegu
126.9225,37.55388889,seoul
127.3880556,36.34638889,daejeon
126.9819444,37.58027778,seoul
126.8772222,35.17666667,kwangju
126.9361111,35.16138889,kwangju
127.0158333,37.49305556,seoul
126.4930556,33.48583333,jeju
126.9925,37.49361111,seoul
126.9041667,35.16833333,kwangju
127.0147222,37.48805556,seoul
127.0525,37.59222222,seoul
127.0525,37.59222222,seoul
126.725,37.49388889,incheon
126.9569444,37.40416667,kyeonggi
128.5597222,35.885,daegu
128.5583333,35.8875,daegu
128.5688889,35.88833333,daegu
126.9694444,37.54472222,seoul
127.0175,37.51194444,seoul
126.7833333,37.43861111,kyeonggi
128.1055556,35.15083333,gyeongnam
126.8705556,37.47388889,kyeonggi
126.8705556,37.47388889,kyeonggi
126.8822222,37.49944444,seoul
128.6144444,35.8975,daegu
127.3580556,36.3625,daejeon
127.0261111,37.63111111,seoul
127.0680556,37.14527778,kyeonggi
127.0525,37.59222222,seoul
128.5616667,35.9425,daegu
126.8705556,37.47388889,kyeonggi
127.0255556,37.46944444,seoul
126.8955556,37.53555556,seoul
126.8980556,37.52416667,seoul
126.8966667,37.52555556,seoul
126.88,37.53583333,seoul
127.6991667,34.93555556,jeonnam
127.3044444,37.65833333,kyeonggi
128.4927778,35.85555556,daegu
128.4922222,35.85444444,daegu
128.6291667,35.86972222,daegu
127.1088889,37.27388889,kyeonggi
127.1075,37.26583333,kyeonggi
127.0330556,37.51111111,seoul
126.9291667,37.56611111,seoul
126.9147222,37.58083333,seoul
128.5791667,35.83527778,daegu
126.9044444,35.17777778,kwangju
127.0252778,37.6375,seoul
127.0041667,37.53305556,seoul
127.4022222,36.33027778,daejeon
127.1152778,35.81944444,jeonbook
126.8652778,37.54805556,seoul
126.47,35.63166667,jeonbook
127.0244444,37.63166667,seoul
127.1472222,37.49694444,seoul
126.8288889,37.30861111,kyeonggi
127.0044444,37.50444444,seoul
127.1266667,37.53944444,seoul
127.0294444,37.51888889,seoul
127.0458333,37.48333333,seoul
127.1191667,37.51222222,seoul
127.4588889,36.63277778,choongbook
126.9325,35.16527778,kwangju
127.0422222,37.49333333,seoul
127.0730556,37.20138889,kyeonggi
126.8597222,37.52194444,seoul
126.9136111,35.17472222,kwangju
127.0044444,37.50444444,seoul
126.9602778,37.5075,seoul
126.9608333,37.50777778,seoul
127.0044444,37.50444444,seoul
127.0044444,37.50444444,seoul
127.0044444,37.50444444,seoul
127.0044444,37.50444444,seoul
127.0533333,37.59222222,seoul
126.7222222,37.49944444,incheon
126.9391667,37.50388889,seoul
129.0788889,35.20527778,busan
127.0227778,37.505,seoul
128.6,35.87138889,daegu
126.7366667,37.34472222,kyeonggi
127.4266667,36.32555556,daejeon
126.9452778,37.54,seoul
126.9452778,37.54,seoul
127.1294444,37.43972222,kyeonggi
127.445,37.27944444,kyeonggi
126.9458333,37.56583333,seoul
126.7052778,37.62722222,kyeonggi
127.3194444,36.37416667,daejeon
127.0819444,37.67083333,seoul
126.9138889,37.58888889,seoul
127.0394444,37.50361111,seoul
126.9158333,35.14638889,kwangju
126.9261111,35.17361111,kwangju
128.7061111,35.83888889,daegu
127.0383333,37.48166667,seoul
129.0583333,35.15333333,busan
127.205,37.23527778,kyeonggi
127.0422222,37.47,seoul
126.7016667,37.47138889,incheon
126.9383333,37.55805556,seoul
126.9077778,37.51888889,seoul
126.8691667,37.53916667,seoul
128.595,35.86972222,daegu
128.5975,35.86638889,daegu
128.5975,35.86638889,daegu
127.0113889,37.48305556,seoul
126.7527778,37.50666667,kyeonggi
126.7813889,37.48611111,kyeonggi
127.4894444,37.2525,kyeonggi
127.0402778,37.55888889,seoul
128.4244444,36.09916667,gyeongbook
129.26,35.5425,ulsan
129.0208333,35.14833333,busan
126.8794444,37.435,kyeonggi
126.9066667,37.51666667,seoul
127.07,37.53944444,seoul
127.0725,37.545,seoul
127.0822222,37.5625,seoul
127.1033333,37.51527778,seoul
128.5825,35.85416667,daegu
128.5863889,35.84527778,daegu
127.1277778,36.80388889,choongnam
127.0844444,37.49166667,seoul
128.5819444,38.20027778,kangwon
127.0516667,37.59277778,seoul
126.9255556,37.55527778,seoul
126.6794444,37.41305556,incheon
126.9219444,37.54583333,seoul
126.8763889,37.52222222,seoul
126.9230556,37.55944444,seoul
126.6769444,37.4125,incheon
127.0655556,37.5725,seoul
127.0813889,37.49,seoul
127.1163889,35.7975,jeonbook
126.9408333,37.55888889,seoul
126.9147222,37.5925,seoul
127.0425,37.27694444,kyeonggi
126.9144444,37.59833333,seoul
128.3847222,36.10027778,gyeongbook
128.6611111,35.15,gyeongnam
127.0458333,37.59083333,seoul
127.0619444,37.50805556,seoul
128.5841667,38.20194444,kangwon
128.4216667,36.11,gyeongbook
129.0580556,35.15305556,busan
129.0311111,35.10055556,busan
126.7038889,35.96416667,jeonbook
126.9025,37.48333333,seoul
126.8630556,37.54888889,seoul
127.0563889,37.62944444,seoul
127.4866667,36.63583333,choongbook
129.06,35.15527778,busan
127.171615,37.5857105,kyeonggi
127.2980556,36.60305556,sejong
128.6233333,35.83944444,daegu
126.9369444,37.55861111,seoul
126.9583333,35.96333333,jeonbook
127.0611111,37.50666667,seoul
128.8138889,37.90694444,kangwon
129.03,35.09944444,busan
127.0294444,37.58694444,seoul
129.0413889,35.09111111,busan
127.2083333,37.55111111,kyeonggi
127.07,37.56916667,seoul
127.0141667,37.65166667,seoul
127.0002778,37.58333333,seoul
126.9383333,37.55805556,seoul
126.9744444,37.27083333,kyeonggi
127.1058333,37.50388889,seoul
127.1263889,37.54916667,seoul
126.7747222,37.76333333,kyeonggi
127.0605556,37.59527778,seoul
127.0386111,37.52722222,seoul
126.9186111,37.55472222,seoul
126.9519444,37.55611111,seoul
127.1527778,35.85666667,jeonbook
128.5636111,35.85888889,daegu
126.9236111,37.55638889,seoul
126.9225,37.5525,seoul
127.1286111,37.305,kyeonggi
126.8858333,37.58472222,seoul
128.5358333,35.8075,daegu
127.1430556,37.49472222,seoul
126.9227778,37.55166667,seoul
126.9363889,37.55722222,seoul
127.2255556,37.00027778,kyeonggi
127.0844444,37.50444444,seoul
126.8744444,37.52444444,seoul
127.1344444,37.49722222,seoul
126.9775,37.51777778,seoul
127.0044444,37.64388889,seoul
126.8325,37.61555556,kyeonggi
127.0855556,37.545,seoul
129.0983333,35.20055556,busan
129.0986111,35.20111111,busan
127.0575,37.57305556,seoul
129.1633333,37.44416667,kangwon
127.0755556,37.53194444,seoul
126.9608333,37.50805556,seoul
127.49,37.25194444,kyeonggi
126.7766667,37.49861111,kyeonggi
126.9233333,37.57888889,seoul
126.4619444,33.44916667,jeju
127.0888889,37.50333333,seoul
127.0769444,37.24666667,kyeonggi
127.5469444,37.20277778,kyeonggi
126.6780556,37.56555556,incheon
126.9186111,37.55472222,seoul
127.7283333,37.88055556,kangwon
127.0716667,37.54416667,seoul
127.0697222,37.54055556,seoul
127.0283333,37.62194444,seoul
127.03,37.51611111,seoul
126.9022222,37.53305556,seoul
126.8627778,37.52777778,seoul
126.9186111,37.61888889,seoul
126.9958333,37.4825,seoul
126.9944444,37.48444444,seoul
127.0741667,37.57194444,seoul
127.0277778,37.50361111,seoul
127.0491667,37.475,seoul
127.0313889,37.50055556,seoul
128.945,37.77361111,kangwon
128.9469444,37.7725,kangwon
128.9469444,37.7725,kangwon
127.0602778,37.59555556,seoul
127.0547222,37.59805556,seoul
126.5433333,33.50194444,jeju
127.0461111,37.51055556,seoul
127.1258333,35.84388889,jeonbook
127.0361111,37.5,seoul
127.0277778,37.52388889,seoul
127.0558333,37.51222222,seoul
128.6844444,35.22194444,busan
127.1347222,37.54666667,seoul
126.5291667,33.49972222,jeju
126.9366667,37.46916667,seoul
127.2427778,37.65388889,kyeonggi
127.0097222,37.585,seoul
126.7286111,37.49777778,incheon
127.0875,37.5575,seoul
127.0761111,37.54527778,seoul
127.0202778,37.59138889,seoul
127.0925,37.55194444,seoul
127.0911111,37.54888889,seoul
128.0666667,35.17305556,gyeongnam
127.0691667,37.54055556,seoul
127.1586111,37.60861111,kyeonggi
127.1508333,37.4425,kyeonggi
126.7527778,37.48944444,kyeonggi
128.0625,35.17222222,gyeongnam
127.0436111,37.27527778,kyeonggi
127.1411111,37.60472222,kyeonggi
127.5025,36.60777778,choongbook
126.9986111,37.59138889,seoul
126.9963889,37.58638889,seoul
127.2969444,36.60222222,sejong
127.0886111,36.9925,kyeonggi
128.8766667,37.84,kangwon
128.0941667,35.17861111,gyeongnam
129.3266667,35.5375,ulsan
127.7286111,37.88416667,kangwon
126.4897222,33.48833333,jeju
127.0352778,37.50694444,seoul
126.9116667,35.15416667,kwangju
128.5847222,35.85611111,daegu
128.5663889,35.88,daegu
128.6505556,35.88055556,daegu
127.0022222,37.58361111,seoul
126.8380556,37.33111111,kyeonggi
127.0672222,37.14527778,kyeonggi
126.9188889,37.61833333,seoul
126.9388889,37.46972222,seoul
126.8802778,37.43666667,kyeonggi
128.5697222,35.88722222,daegu
127.7527778,37.88944444,kangwon
128.8819444,37.75583333,kangwon
128.5352778,35.82222222,daegu
126.7422222,37.48583333,incheon
127.0844444,37.51055556,seoul
127.1586111,37.60861111,kyeonggi
127.1336111,37.5925,kyeonggi
127.0783333,37.61333333,seoul
126.8388889,37.33,kyeonggi
126.9188889,37.61861111,seoul
128.7244444,35.82388889,gyeongbook
128.3372222,36.11416667,gyeongbook
126.9708333,37.29694444,kyeonggi
127.0038889,37.64361111,seoul
126.8633333,37.52666667,seoul
127.075,37.54944444,seoul
127.1269444,35.86277778,jeonbook
129.0675,35.20555556,busan
126.465,33.50277778,jeju
126.4969444,33.48416667,jeju
127.0113889,37.49194444,seoul
127.0516667,37.59083333,seoul
126.8611111,37.50416667,seoul
127.0502778,37.50611111,seoul
126.9369444,37.47027778,seoul
126.8408333,37.31694444,kyeonggi
127.9491667,37.33027778,kangwon
129.3166667,35.4325,ulsan
127.1063889,37.5475,seoul
127.0263889,37.50722222,seoul
127.0272222,37.52111111,seoul
127.0113889,37.49388889,seoul
127.0291667,37.58416667,seoul
127.0869444,37.58916667,seoul
129.0788889,35.19527778,busan
128.0672222,35.17222222,gyeongnam
127.0572222,37.51027778,seoul
126.8102778,37.48527778,kyeonggi
127.0375,37.52138889,seoul
126.6752778,37.54388889,incheon
126.9819444,37.5825,seoul
128.9502778,37.77055556,kangwon
126.8458333,37.49666667,seoul
129.0975,35.19916667,busan
129.0983333,35.20055556,busan
129.07,35.16888889,busan
127.0405556,37.51666667,seoul
127.0241667,37.63194444,seoul
126.9216667,37.55444444,seoul
127.0688889,37.20472222,kyeonggi
126.5325,33.5025,jeju
127.0025,37.58416667,seoul
126.7725,37.7575,kyeonggi
126.9194444,37.61805556,seoul
127.1191667,37.51222222,seoul
126.9363889,37.46944444,seoul
127.0544444,37.59027778,seoul
127.0544444,37.59027778,seoul
127.0175,37.59111111,seoul
127.0211111,37.58611111,seoul
127.0611111,37.67472222,seoul
127.0405556,37.51666667,seoul
126.485,33.48361111,jeju
127.0972222,37.32416667,kyeonggi
126.7608333,37.50361111,kyeonggi
126.6780556,37.40972222,incheon
126.9280556,37.48333333,seoul
127.1241667,37.48888889,seoul
